gene_id,gene_name,log2FC_RA_vs_OA,p_value
AKAP1,AKAP1,-0.224386851410328,0.0419921875
AKAP10,AKAP10,0.07746891266952237,0.123046875
AKAP11,AKAP11,0.03409049006645934,0.7001953125
AKAP12,AKAP12,-0.19340530520937171,0.46484375
AKAP13,AKAP13,-0.6003547727324878,0.0009765625
AKAP14,AKAP14,0.8432970061864276,0.375
AKAP17A,AKAP17A,0.05326089056545298,0.240234375
AKAP3,AKAP3,-0.6389398283844187,0.009765625
AKAP5,AKAP5,0.20843032028915665,0.365234375
AKAP6,AKAP6,-0.5365083512382741,0.0322265625
AKAP7,AKAP7,0.026703532996920947,0.5771484375
AKAP8,AKAP8,-0.00937427790024508,0.8310546875
AKAP8L,AKAP8L,-0.0070445044419239124,0.9658203125
AKAP9,AKAP9,-0.1694287301849643,0.1015625
AKIP1,AKIP1,-0.15794046074510412,0.0322265625
AKIRIN1,AKIRIN1,0.26765357308734755,0.0048828125
AKIRIN2,AKIRIN2,0.058077360893707394,0.240234375
AKNA,AKNA,0.037288799245300014,0.8310546875
AKNAD1,AKNAD1,-1.4193831163222324,0.0009765625
AKR1A1,AKR1A1,0.0707891780561048,0.4130859375
AKR1B1,AKR1B1,0.13834758050141363,0.0673828125
AKR1B10,AKR1B10,0.5181098406137219,0.0537109375
AKR1B15,AKR1B15,-0.5070320285915172,0.275390625
AKR1C1,AKR1C1,-1.4822898606533206,0.0009765625
AKR1C2,AKR1C2,-1.0731970196029266,0.001953125
AKR1C3,AKR1C3,-0.7498510805634536,0.0048828125
AKR1C4,AKR1C4,0.07061740979934462,1.0
AKR1E2,AKR1E2,0.1877207454666237,0.365234375
AKR7A2,AKR7A2,-0.24624517545158933,0.0185546875
AKR7A3,AKR7A3,-0.4834666300082447,0.1748046875
AKR7L,AKR7L,0.04521057067466519,0.8310546875
AKT1,AKT1,0.09216283316300636,0.2783203125
AKT1S1,AKT1S1,-0.06515652060228336,0.365234375
AKT2,AKT2,-0.1019960576008144,0.1474609375
AKT3,AKT3,0.23982008880714242,0.009765625
AKTIP,AKTIP,0.29822519913753304,0.0244140625
ALAD,ALAD,-0.29071010807278713,0.0537109375
ALAS1,ALAS1,0.12455018977864622,0.123046875
ALB,ALB,-0.009951647935609377,0.7421875
ALCAM,ALCAM,0.6276733896057588,0.0048828125
ALDH16A1,ALDH16A1,-0.2258516984616681,0.1015625
ALDH18A1,ALDH18A1,0.4006455225342408,0.0009765625
ALDH1A1,ALDH1A1,-0.3608071734353101,0.76953125
ALDH1A2,ALDH1A2,-2.3056053950281363,0.0009765625
ALDH1A3,ALDH1A3,-0.328215646898239,0.3203125
ALDH1B1,ALDH1B1,0.3434976953470662,0.009765625
ALDH1L1,ALDH1L1,-0.24474680818839384,0.640625
ALDH1L1-AS2,ALDH1L1-AS2,0.998274856434679,0.875
ALDH1L2,ALDH1L2,0.7188712401131954,0.0009765625
ALDH2,ALDH2,0.035632030723843924,0.8310546875
ALDH3A1,ALDH3A1,0.7928359346765509,0.0673828125
ALDH3A2,ALDH3A2,-0.2872746248485072,0.1015625
ALDH3B1,ALDH3B1,-0.291405516611822,0.0029296875
ALDH4A1,ALDH4A1,-0.442656837346284,0.009765625
ALDH5A1,ALDH5A1,0.39207263824497895,0.0537109375
ALDH6A1,ALDH6A1,-0.2682245410665986,0.1015625
ALDH7A1,ALDH7A1,0.16464199211369415,0.0419921875
ALDH8A1,ALDH8A1,-0.09504124149951712,0.8984375
ALDH9A1,ALDH9A1,0.03675682290342541,0.7001953125
ALDOA,ALDOA,0.01758735482384867,0.8984375
ALDOC,ALDOC,-0.3895343219909656,0.0322265625
ALG1,ALG1,0.17572026621836928,0.0185546875
ALG10,ALG10,0.03639876729027039,0.6376953125
ALG10B,ALG10B,-0.1837477364078093,0.0673828125
ALG11,ALG11,0.10780868426021904,0.0830078125
ALG12,ALG12,-0.30836088902516695,0.0048828125
ALG13,ALG13,0.16591057233168502,0.013671875
ALG14,ALG14,0.08212740315579058,0.240234375
ALG14-AS1,ALG14-AS1,0.012731678684151072,1.0
ALG1L,ALG1L,0.002379172268261922,1.0
ALG1L2,ALG1L2,0.5737286684912678,0.46875
ALG1L9P,ALG1L9P,-0.3176966323367387,0.46484375
ALG2,ALG2,0.19435656898715037,0.0009765625
ALG3,ALG3,0.05991797103453924,0.46484375
ALG5,ALG5,0.15835594362486466,0.0068359375
ALG6,ALG6,-0.07514090276049809,0.46484375
ALG8,ALG8,0.09680667871995655,0.240234375
ALG9,ALG9,-0.00495621927803899,0.9658203125
ALK,ALK,-1.0248668209519478,0.10546875
ALKAL1,ALKAL1,0.9993302283834309,1.0
ALKAL2,ALKAL2,-0.2818290659715307,0.25
ALKBH1,ALKBH1,-0.022034844838851275,0.8310546875
ALKBH2,ALKBH2,0.19222308224415116,0.0673828125
ALKBH3,ALKBH3,0.10786369978225625,0.123046875
ALKBH4,ALKBH4,-0.31534323739201636,0.009765625
ALKBH5,ALKBH5,0.016221315121635715,0.6376953125
ALKBH6,ALKBH6,0.12374885634558933,0.1748046875
ALKBH7,ALKBH7,-0.23832668726056083,0.0322265625
ALKBH8,ALKBH8,0.19793358487858329,0.009765625
ALMS1,ALMS1,-0.012726180471525295,0.8984375
ALMS1-IT1,ALMS1-IT1,0.12835559342703137,0.8310546875
ALMS1P1,ALMS1P1,-0.9551159135141511,0.1474609375
ALOX12,ALOX12,-0.7649359901070186,0.91015625
ALOX12-AS1,ALOX12-AS1,-0.329293171137843,0.0244140625
ALOX12P2,ALOX12P2,-0.7551307371970507,0.4375
ALOX15B,ALOX15B,-0.6718607234847521,0.2783203125
ALOX15P1,ALOX15P1,-0.9848491062273946,1.0
ALOX5AP,ALOX5AP,-0.934220005979127,0.1015625
ALOXE3,ALOXE3,0.007358636101041075,0.921875
ALPK1,ALPK1,-0.2427104650904969,0.0419921875
ALPK2,ALPK2,0.7092679486788113,0.0009765625
ALPK3,ALPK3,-0.1295944869948034,0.1748046875
ALPL,ALPL,-1.1970736403492972,0.1748046875
ALPP,ALPP,1.1175373870909922,1.0
ALS2,ALS2,0.1450367101673665,0.009765625
ALS2CL,ALS2CL,0.15355049402129597,0.7646484375
ALX1,ALX1,1.2620561346346955,0.1953125
ALX3,ALX3,0.6777275010341062,0.46484375
ALX4,ALX4,-1.4963823739737359,0.0244140625
ALYREF,ALYREF,0.2782861553438394,0.0419921875
AMACR,AMACR,-0.08628314451079443,0.7001953125
AMBP,AMBP,-0.4886470397863792,0.431640625
AMBRA1,AMBRA1,-0.47413429197700874,0.001953125
AMD1,AMD1,0.19230338324145219,0.0673828125
AMDHD1,AMDHD1,-0.1522824335109761,1.0
AMDHD2,AMDHD2,-0.8514481136394042,0.0009765625
AMER1,AMER1,0.16636334889015875,0.0673828125
AMFR,AMFR,0.03906575490917056,0.46484375
AMH,AMH,0.18081911701757683,1.0
AMIGO1,AMIGO1,-0.08564454541239575,0.46484375
AMIGO2,AMIGO2,1.1804020445665289,0.0673828125
AMIGO3,AMIGO3,0.0595590943226833,0.7646484375
AMMECR1,AMMECR1,0.5457520900706756,0.001953125
AMMECR1L,AMMECR1L,0.24369992529662401,0.0185546875
AMN1,AMN1,-0.016317587408708784,0.8310546875
AMOT,AMOT,-0.7444027328660454,0.0244140625
AMOTL1,AMOTL1,0.11313661274467636,0.240234375
AMOTL2,AMOTL2,0.0833211192715502,0.4130859375
AMPD1,AMPD1,0.5631031599433787,1.0
AMPD2,AMPD2,0.02940849813814116,0.7001953125
AMPD3,AMPD3,-0.3904486546726012,0.1015625
AMPH,AMPH,-0.2350160364106747,0.3203125
AMT,AMT,-0.24953489360194292,0.5771484375
AMTN,AMTN,-2.0053650595262553,0.0244140625
AMY2A,AMY2A,-0.9621772144829711,0.875
AMY2B,AMY2B,-0.23813212357903804,0.123046875
AMZ1,AMZ1,0.06126106608181075,0.8310546875
AMZ2,AMZ2,0.08356656578076817,0.5771484375
AMZ2P1,AMZ2P1,-0.12573320877184643,0.7001953125
ANAPC1,ANAPC1,0.13229595498592797,0.0830078125
ANAPC10,ANAPC10,0.16869315372412846,0.013671875
ANAPC11,ANAPC11,0.04907918594039022,0.46484375
ANAPC13,ANAPC13,0.02647843889923225,0.9658203125
ANAPC15,ANAPC15,0.12537433594111574,0.0419921875
ANAPC16,ANAPC16,0.03415480606715311,0.6376953125
ANAPC1P1,ANAPC1P1,-0.40802698990050834,0.6953125
ANAPC2,ANAPC2,0.015765437049575913,0.7001953125
ANAPC4,ANAPC4,-0.059251150962637424,0.365234375
ANAPC5,ANAPC5,0.13916399100472002,0.0537109375
ANAPC7,ANAPC7,0.11121853274805717,0.0673828125
ANG,ANG,-0.2415482579746173,0.0419921875
ANGEL1,ANGEL1,-0.17487485519697835,0.1748046875
ANGEL2,ANGEL2,0.053163953475281404,0.365234375
ANGPT1,ANGPT1,0.9545956908128037,0.001953125
ANGPT2,ANGPT2,-0.5874822078578268,0.240234375
ANGPT4,ANGPT4,-0.22537051680254488,0.6953125
ANGPTL1,ANGPTL1,0.1634166850642608,0.4130859375
ANGPTL2,ANGPTL2,-0.923366229038893,0.0029296875
ANGPTL4,ANGPTL4,-0.11305074833263043,0.51953125
ANGPTL5,ANGPTL5,0.2328668548920128,0.6376953125
ANGPTL6,ANGPTL6,-0.5896157693980799,0.0419921875
ANGPTL7,ANGPTL7,-0.08578656159644937,0.8984375
ANGPTL8,ANGPTL8,-3.5196871913332415,0.00390625
ANK1,ANK1,-0.11092135967827584,0.7646484375
ANK2,ANK2,0.07708445709989123,0.7646484375
ANK3,ANK3,-1.0737140245656482,0.009765625
ANKAR,ANKAR,-0.015680525160288193,0.9658203125
ANKDD1A,ANKDD1A,-0.7275487401655689,0.0537109375
ANKDD1B,ANKDD1B,-0.043515673314351744,0.8984375
ANKEF1,ANKEF1,-0.7484721770135645,0.0048828125
ANKFN1,ANKFN1,-0.10582974654194617,0.91015625
ANKFY1,ANKFY1,-0.171019587105462,0.0537109375
ANKH,ANKH,-0.3978548539411686,0.013671875
ANKHD1,ANKHD1,-0.13777505764035614,0.0537109375
ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3,-0.2811703793821191,0.0673828125
ANKIB1,ANKIB1,-0.36366122975540155,0.0244140625
ANKK1,ANKK1,-0.8725497450317915,0.46875
ANKLE1,ANKLE1,0.41523007213993174,0.51953125
ANKLE2,ANKLE2,0.21828882813225792,0.0673828125
ANKMY1,ANKMY1,-0.054331321939139574,0.7001953125
ANKMY2,ANKMY2,-0.16307869455153817,0.1474609375
ANKRA2,ANKRA2,-0.01534314707822268,0.8984375
ANKRD1,ANKRD1,1.6010306672751988,0.013671875
ANKRD10,ANKRD10,-0.4722909740221228,0.0244140625
ANKRD11,ANKRD11,0.16130738041127615,0.0419921875
ANKRD12,ANKRD12,-0.3926712352856987,0.0029296875
ANKRD13A,ANKRD13A,0.18218637402949353,0.1015625
ANKRD13B,ANKRD13B,0.0668451701283312,0.7646484375
ANKRD13C,ANKRD13C,0.11835369962730025,0.009765625
ANKRD13D,ANKRD13D,-0.04542362022408267,0.51953125
ANKRD16,ANKRD16,-0.2792683671342518,0.123046875
ANKRD17,ANKRD17,0.06062910656589819,0.2060546875
ANKRD18A,ANKRD18A,0.7856254782477397,0.25
ANKRD18B,ANKRD18B,-0.09375518012322093,0.921875
ANKRD18CP,ANKRD18CP,-0.5011148186300748,0.240234375
ANKRD2,ANKRD2,-0.4009558369666137,0.240234375
ANKRD20A1,ANKRD20A1,-6.452120685511407,0.0625
ANKRD20A12P,ANKRD20A12P,0.3022377805843856,0.625
ANKRD20A2,ANKRD20A2,-0.9660574070099116,0.8125
ANKRD20A3,ANKRD20A3,0.9157471090721203,0.4609375
ANKRD20A4,ANKRD20A4,-1.4350990703263402,0.1953125
ANKRD20A4-ANKRD20A20P,ANKRD20A4-ANKRD20A20P,-0.37627436809474746,1.0
ANKRD20A5P,ANKRD20A5P,0.3044282662403777,0.6376953125
ANKRD20A8P,ANKRD20A8P,-0.953268385421984,0.84375
ANKRD20A9P,ANKRD20A9P,-0.3384807731675443,0.84375
ANKRD23,ANKRD23,-0.3875568306029626,0.0185546875
ANKRD24,ANKRD24,-0.0820049317525127,0.46484375
ANKRD26,ANKRD26,-0.034997685507815506,0.7001953125
ANKRD26P1,ANKRD26P1,1.8781774518478036,0.013671875
ANKRD27,ANKRD27,0.13800445659484006,0.0830078125
ANKRD28,ANKRD28,-0.1961064073330094,0.0244140625
ANKRD29,ANKRD29,-0.4813042206918775,0.0537109375
ANKRD30B,ANKRD30B,0.6656008705725759,0.123046875
ANKRD31,ANKRD31,-0.28253075225239854,0.365234375
ANKRD33,ANKRD33,-1.6538253057483367,0.3125
ANKRD33B,ANKRD33B,0.6240911082449048,0.1474609375
ANKRD34A,ANKRD34A,0.14084301574586972,0.2783203125
ANKRD34C,ANKRD34C,-2.315249152742004,0.12890625
ANKRD35,ANKRD35,0.42319715119917267,0.0419921875
ANKRD36,ANKRD36,-0.03536808973278713,0.9658203125
ANKRD36B,ANKRD36B,0.13161256300998378,0.0244140625
ANKRD36BP2,ANKRD36BP2,-0.7451638316554144,0.46484375
ANKRD36C,ANKRD36C,-0.006171352420405956,1.0
ANKRD37,ANKRD37,0.35315306671697294,0.0537109375
ANKRD39,ANKRD39,0.10911648776233092,0.0830078125
ANKRD40,ANKRD40,0.0531170191289877,0.3203125
ANKRD42,ANKRD42,0.07464268031635678,0.2060546875
ANKRD44,ANKRD44,0.1890102491961524,0.0830078125
ANKRD44-IT1,ANKRD44-IT1,0.5827484499654483,0.275390625
ANKRD45,ANKRD45,-1.3189924769875092,0.0322265625
ANKRD46,ANKRD46,0.13524169498584704,0.1474609375
ANKRD49,ANKRD49,-0.05150529469873493,0.51953125
ANKRD50,ANKRD50,-0.11590351132181242,0.240234375
ANKRD52,ANKRD52,0.17851434310425146,0.123046875
ANKRD53,ANKRD53,-0.6823586359212392,0.123046875
ANKRD54,ANKRD54,0.021515411679692436,0.7646484375
ANKRD55,ANKRD55,0.5826497908134085,1.0
ANKRD6,ANKRD6,0.11201495981557871,0.365234375
ANKRD60,ANKRD60,-0.9979128866913645,0.375
ANKRD61,ANKRD61,-0.039001294210918885,0.9658203125
ANKRD62,ANKRD62,-0.027713208888034552,1.0
ANKRD63,ANKRD63,0.8487300237860385,0.42578125
ANKRD65,ANKRD65,-0.31159643168626644,0.240234375
ANKRD7,ANKRD7,-0.45329828063064975,0.1015625
ANKRD9,ANKRD9,-0.19745357770610114,0.0185546875
ANKS1A,ANKS1A,-0.10741718529435249,0.240234375
ANKS1B,ANKS1B,0.7721006047347971,0.0419921875
ANKS3,ANKS3,-0.07842659391178029,0.8984375
ANKS6,ANKS6,-0.03521296926553549,0.8310546875
ANKZF1,ANKZF1,-0.19330764563385736,0.0537109375
ANLN,ANLN,0.017646410921731512,0.7001953125
ANO1,ANO1,-0.40940154268001716,0.365234375
ANO10,ANO10,0.23215475547707157,0.009765625
ANO2,ANO2,0.3562256186659428,0.46484375
ANO3,ANO3,-0.27845694817982686,0.8984375
ANO4,ANO4,-1.316754804499398,0.10546875
ANO5,ANO5,-1.3645138318529013,0.0185546875
ANO6,ANO6,-0.25849459252492135,0.0068359375
ANO7,ANO7,0.3841028918102366,0.1015625
ANO8,ANO8,-0.19806044578425658,0.3203125
ANO9,ANO9,1.5848838942603531,1.0
ANOS1,ANOS1,-0.29381108658818855,0.6376953125
ANP32A,ANP32A,0.08935176538043874,0.2783203125
ANP32A-IT1,ANP32A-IT1,-0.30022825255365204,0.1748046875
ANP32AP1,ANP32AP1,0.4209633746609558,0.625
ANP32B,ANP32B,0.2550107319134851,0.013671875
ANP32C,ANP32C,1.603510264010751,0.5
ANP32E,ANP32E,0.2832490866777984,0.1748046875
ANPEP,ANPEP,0.1942895389367127,0.4130859375
ANTKMT,ANTKMT,-0.08008942155093315,0.51953125
ANTXR1,ANTXR1,-0.6576904951362897,0.013671875
ANTXR2,ANTXR2,-0.5492749267071335,0.0419921875
ANXA1,ANXA1,0.11966789766931628,0.240234375
ANXA10,ANXA10,1.5606313122598763,0.1015625
ANXA11,ANXA11,-0.05584390707121588,0.51953125
ANXA13,ANXA13,1.079255942870539,0.1953125
ANXA2,ANXA2,0.3340665410816106,0.0322265625
ANXA2P1,ANXA2P1,0.009705934341079121,0.9658203125
ANXA2P2,ANXA2P2,0.37401221441876437,0.0673828125
ANXA2P3,ANXA2P3,1.0978571936633288,0.013671875
ANXA2R,ANXA2R,-0.4437177047952327,0.0673828125
ANXA3,ANXA3,1.3326915871102332,0.0048828125
ANXA4,ANXA4,-0.4627547090570308,0.0048828125
ANXA5,ANXA5,-0.06477777796445372,0.46484375
ANXA6,ANXA6,0.1328699856795495,0.46484375
ANXA7,ANXA7,0.03964229734501639,0.51953125
ANXA8,ANXA8,1.583512258970165,0.009765625
ANXA8L1,ANXA8L1,1.3532562748500174,0.49609375
ANXA9,ANXA9,-1.0005541252348933,0.0068359375
AOC2,AOC2,0.29389814895586897,0.240234375
AOC3,AOC3,-0.4775212619216966,0.240234375
AOPEP,AOPEP,-0.06523612048642885,1.0
AOX1,AOX1,-0.5745624019540774,0.1015625
AOX3P-AOX2P,AOX3P-AOX2P,0.13168747765192335,1.0
AP1AR,AP1AR,0.06700085756773115,0.46484375
AP1B1,AP1B1,-0.012001053303016632,0.8984375
AP1G1,AP1G1,0.028007619043945324,0.8984375
AP1G2,AP1G2,-0.2557210263852613,0.4130859375
AP1M1,AP1M1,-0.20070738358538745,0.0537109375
AP1M2,AP1M2,-0.36871193631408267,0.365234375
AP1S1,AP1S1,0.019968950138527473,0.8310546875
AP1S2,AP1S2,-0.12430902708503766,0.51953125
AP1S3,AP1S3,0.25435737109316964,0.1474609375
AP2A1,AP2A1,-0.17864447460974617,0.0322265625
AP2A2,AP2A2,0.011116691569332635,0.9658203125
AP2B1,AP2B1,0.0006452603206776222,0.8310546875
AP2M1,AP2M1,0.2140119543719836,0.0068359375
AP2S1,AP2S1,0.17916496288770944,0.009765625
AP3B1,AP3B1,0.030679520753899674,0.8310546875
AP3B2,AP3B2,-0.5779680079737084,0.1015625
AP3D1,AP3D1,-0.1731990096548593,0.0673828125
AP3M1,AP3M1,0.18152648206607083,0.0537109375
AP3M2,AP3M2,0.09834109427431326,0.46484375
AP3S1,AP3S1,0.06418427828048304,0.8984375
AP3S2,AP3S2,-0.07536272465260363,0.51953125
AP4B1,AP4B1,0.10020081013464699,0.46484375
AP4E1,AP4E1,0.24785485183016792,0.0029296875
AP4M1,AP4M1,-0.4304969956439113,0.013671875
AP4S1,AP4S1,0.25720332666983614,0.0419921875
AP5B1,AP5B1,-0.3058912862627223,0.001953125
AP5M1,AP5M1,-0.05076057699631899,0.46484375
AP5S1,AP5S1,0.0451136459154656,0.46484375
AP5Z1,AP5Z1,-0.3800232871369933,0.0029296875
APAF1,APAF1,0.11967676827560093,0.240234375
APBA1,APBA1,0.3291684110907347,0.2060546875
APBA2,APBA2,0.3216800584878771,0.8984375
APBA3,APBA3,-0.18971757933737587,0.1474609375
APBB1,APBB1,-0.21811833599106636,0.013671875
APBB1IP,APBB1IP,-0.3625467636467914,0.0419921875
APBB2,APBB2,0.05625800557127849,0.5771484375
APBB3,APBB3,-0.33862261260497734,0.0419921875
APC,APC,0.07994270207248266,0.365234375
APC2,APC2,-0.22933045809513475,0.51953125
APCDD1,APCDD1,-1.5886576459662554,0.0673828125
APCDD1L,APCDD1L,0.45573975334066674,0.0419921875
APCDD1L-DT,APCDD1L-DT,0.41422822999176573,0.1748046875
APEH,APEH,-0.10662100521421596,0.0419921875
APELA,APELA,-1.259487888423095,0.322265625
APEX1,APEX1,0.09471697769269968,0.1748046875
APEX2,APEX2,0.08436269816389869,0.123046875
APH1A,APH1A,-0.07752040054472344,0.2060546875
APH1B,APH1B,-0.41741962355151896,0.009765625
API5,API5,0.10021925748615915,0.009765625
APIP,APIP,0.25881767707522974,0.013671875
APLF,APLF,0.19823926998962518,0.1015625
APLN,APLN,-0.03852459656594437,0.9658203125
APLNR,APLNR,0.27332939277270296,0.7421875
APLP1,APLP1,0.1884338094154129,0.240234375
APLP2,APLP2,0.18018499573524083,0.1015625
APMAP,APMAP,0.024818664366980644,0.9658203125
APOA1,APOA1,1.2646897769360688,0.0029296875
APOA1-AS,APOA1-AS,2.322331448371165,0.09765625
APOA5,APOA5,0.7418086174830896,0.240234375
APOB,APOB,-1.1585330543139585,0.009765625
APOBEC3B,APOBEC3B,-0.3884493078720105,0.365234375
APOBEC3C,APOBEC3C,-0.25805148216046847,0.0673828125
APOBEC3D,APOBEC3D,-0.7463861885599486,0.0185546875
APOBEC3F,APOBEC3F,-0.02904134857386157,0.7646484375
APOBEC3G,APOBEC3G,-0.24381317510106185,0.1748046875
APOBEC3H,APOBEC3H,-0.33562278500990506,0.275390625
APOBEC4,APOBEC4,0.92112444609516,1.0
APOBR,APOBR,-0.5317174274885694,0.1015625
APOC1,APOC1,-1.4898486365871346,0.001953125
APOC1P1,APOC1P1,0.03999161584634855,0.7421875
APOD,APOD,0.04333888518000904,0.8984375
APOE,APOE,-2.0056915253960446,0.0009765625
APOH,APOH,0.0073507362002044494,1.0
APOL1,APOL1,-0.17569570484586497,0.5771484375
APOL2,APOL2,-0.005015227647293066,1.0
APOL3,APOL3,-0.26216490557021654,0.4130859375
APOL4,APOL4,-0.4768926121068412,0.51953125
APOL6,APOL6,-0.11649192692480106,0.7646484375
APOLD1,APOLD1,0.2501360110615818,0.3203125
APOM,APOM,-0.0007327726292623877,0.8310546875
APOO,APOO,0.05221315525859447,0.7001953125
APOOL,APOOL,-0.014190540738253465,0.7001953125
APP,APP,-0.08052307110418139,0.4130859375
APPBP2,APPBP2,-0.06285688041034249,0.3203125
APPL1,APPL1,0.005134067122835174,0.8310546875
APPL2,APPL2,0.0930836110349641,0.46484375
APRT,APRT,-0.004951371289830481,0.5771484375
APTR,APTR,-0.12461938861999379,0.4130859375
APTX,APTX,0.13218136656786078,0.0322265625
AQP1,AQP1,-0.4600705934834808,0.2060546875
AQP10,AQP10,0.00827090484190485,0.8310546875
AQP11,AQP11,-0.2773224650108454,0.1748046875
AQP3,AQP3,-1.1980860084517153,0.009765625
AQP5,AQP5,-0.6576350391658157,1.0
AQP6,AQP6,1.0435518606397671,0.1748046875
AQP7,AQP7,-2.5693054705599527,0.0009765625
AQP7P1,AQP7P1,0.023169391751676264,1.0
AQP7P3,AQP7P3,0.23843143518060103,0.6953125
AQP9,AQP9,-2.4243895842108767,0.0009765625
AQR,AQR,-0.06522460949830663,0.3203125
AR,AR,-0.13924731437261353,0.51953125
ARAF,ARAF,0.03509516131891438,0.6376953125
ARAP1,ARAP1,-0.28376613054816163,0.0537109375
ARAP1-AS2,ARAP1-AS2,-0.017135628420630985,1.0
ARAP2,ARAP2,-0.619224048211691,0.2060546875
ARAP3,ARAP3,-0.2369188893822193,0.240234375
ARC,ARC,-0.26143361399718695,0.5771484375
ARCN1,ARCN1,0.3033778911385479,0.0029296875
AREG,AREG,0.37792487507485595,0.4130859375
AREL1,AREL1,-0.004350466369307564,0.9658203125
ARF1,ARF1,0.13648455564137124,0.0419921875
ARF3,ARF3,-0.007461553287821589,0.8310546875
ARF4,ARF4,0.45377592997138655,0.0009765625
ARF4-AS1,ARF4-AS1,-0.29027408603455,0.6376953125
ARF5,ARF5,-0.20659218006492586,0.1748046875
ARF6,ARF6,0.24695801477640356,0.0322265625
ARFGAP1,ARFGAP1,0.11648550654918104,0.2060546875
ARFGAP2,ARFGAP2,-0.05196193348247664,0.0830078125
ARFGAP3,ARFGAP3,0.247075012030077,0.0029296875
ARFGEF1,ARFGEF1,-0.015596007041431381,0.8310546875
ARFGEF2,ARFGEF2,0.11698683739623915,0.0185546875
ARFGEF3,ARFGEF3,1.7090937371164105,0.0009765625
ARFIP1,ARFIP1,0.12900462656381828,0.0830078125
ARFIP2,ARFIP2,0.22131806740934612,0.001953125
ARFRP1,ARFRP1,0.024853598572290626,0.6376953125
ARG2,ARG2,0.3022419410899021,0.0830078125
ARGLU1,ARGLU1,0.028544128005746638,0.7646484375
ARHGAP1,ARHGAP1,-0.5070900942315517,0.0029296875
ARHGAP10,ARHGAP10,-0.2060935280827572,0.0244140625
ARHGAP11A,ARHGAP11A,0.11354056333538444,0.6376953125
ARHGAP11A-SCG5,ARHGAP11A-SCG5,-0.2960077674257915,0.734375
ARHGAP11B,ARHGAP11B,-0.04658524414100844,0.9658203125
ARHGAP12,ARHGAP12,-0.1593751778368638,0.123046875
ARHGAP15,ARHGAP15,-1.5767797942280952,0.75
ARHGAP17,ARHGAP17,0.06597717827887767,0.46484375
ARHGAP18,ARHGAP18,0.5932458919835752,0.0185546875
ARHGAP19,ARHGAP19,-0.06700201859846695,0.6376953125
ARHGAP19-SLIT1,ARHGAP19-SLIT1,-0.8185226544224945,0.625
ARHGAP20,ARHGAP20,-1.6900254051187078,0.001953125
ARHGAP21,ARHGAP21,0.07279062876744784,0.6376953125
ARHGAP22,ARHGAP22,0.15122950528433626,0.365234375
ARHGAP22-IT1,ARHGAP22-IT1,0.37159226105685983,0.4130859375
ARHGAP23,ARHGAP23,0.11155474213871004,0.240234375
ARHGAP24,ARHGAP24,-0.736702616632511,0.013671875
ARHGAP25,ARHGAP25,-0.16998886223774343,0.7001953125
ARHGAP26,ARHGAP26,0.9456036427850883,0.0029296875
ARHGAP26-IT1,ARHGAP26-IT1,-1.007155824491652,0.75
ARHGAP27,ARHGAP27,-1.1005109743618022,0.0009765625
ARHGAP27P1,ARHGAP27P1,-1.0363698736806137,0.001953125
ARHGAP27P1-BPTFP1-KPNA2P3,ARHGAP27P1-BPTFP1-KPNA2P3,-0.8184174292747373,0.001953125
ARHGAP27P2,ARHGAP27P2,-1.5898707823599076,0.5
ARHGAP28,ARHGAP28,-1.293052240512807,0.001953125
ARHGAP29,ARHGAP29,0.8163389751038508,0.0048828125
ARHGAP30,ARHGAP30,-0.21925782995745297,0.51953125
ARHGAP31,ARHGAP31,-0.10553940120287235,0.46484375
ARHGAP31-AS1,ARHGAP31-AS1,-0.4531972556903605,0.76953125
ARHGAP32,ARHGAP32,-0.38415621668002387,0.013671875
ARHGAP33,ARHGAP33,-0.16198643846161992,0.9658203125
ARHGAP35,ARHGAP35,0.20799753065006585,0.013671875
ARHGAP39,ARHGAP39,-0.09009528379425749,0.51953125
ARHGAP4,ARHGAP4,-0.07193252036176848,0.7646484375
ARHGAP42,ARHGAP42,-0.5757916733881686,0.013671875
ARHGAP44,ARHGAP44,-0.36382531687251934,0.1748046875
ARHGAP45,ARHGAP45,-2.9047233008376923,0.0068359375
ARHGAP5,ARHGAP5,0.04541511782237355,0.7001953125
ARHGAP5-AS1,ARHGAP5-AS1,-0.032590892300383506,0.8984375
ARHGAP6,ARHGAP6,0.03534196316865417,0.9658203125
ARHGAP8,ARHGAP8,-1.0461001436477788,0.30078125
ARHGAP9,ARHGAP9,2.1304805858059064,0.0009765625
ARHGDIA,ARHGDIA,-0.08229251245621569,0.365234375
ARHGDIB,ARHGDIB,0.5628809844348786,0.365234375
ARHGDIG,ARHGDIG,0.5074669501965243,0.431640625
ARHGEF1,ARHGEF1,0.0010388390912951062,1.0
ARHGEF10,ARHGEF10,-0.09107285233475913,0.5771484375
ARHGEF10L,ARHGEF10L,-0.3957427934473772,0.0029296875
ARHGEF11,ARHGEF11,-0.10534393015999073,0.240234375
ARHGEF12,ARHGEF12,-0.050036035982242835,0.51953125
ARHGEF16,ARHGEF16,0.10206668149089682,1.0
ARHGEF17,ARHGEF17,0.07609791851827243,0.2783203125
ARHGEF18,ARHGEF18,-0.14428735094529738,0.013671875
ARHGEF19,ARHGEF19,0.6563811584415762,0.0673828125
ARHGEF2,ARHGEF2,0.3411772441933578,0.0244140625
